batch,accuracy
182,0.4927536231884058
183,0.4927536231884058
184,0.4975845410628019
185,0.4915458937198068
186,0.4927536231884058
187,0.47342995169082125
188,0.4963768115942029
189,0.4939613526570048
190,0.47946859903381644
191,0.49033816425120774
192,0.4867149758454106
193,0.49033816425120774
194,0.4963768115942029
195,0.4782608695652174
196,0.4915458937198068
197,0.4806763285024155
198,0.4830917874396135
199,0.49879227053140096
200,0.4915458937198068
201,0.49516908212560384
202,0.4939613526570048
203,0.4975845410628019
204,0.5036231884057971
205,0.49879227053140096
206,0.48792270531400966
207,0.48792270531400966
208,0.4806763285024155
209,0.4939613526570048
210,0.4855072463768116
211,0.4806763285024155
212,0.4891304347826087
213,0.4927536231884058
214,0.4927536231884058
215,0.4806763285024155
216,0.4975845410628019
217,0.49516908212560384
218,0.49516908212560384
219,0.4830917874396135
220,0.5
221,0.4975845410628019
222,0.4927536231884058
223,0.4891304347826087
224,0.49516908212560384
225,0.4806763285024155
226,0.4963768115942029
227,0.49516908212560384
228,0.4891304347826087
229,0.47705314009661837
230,0.4963768115942029
231,0.4963768115942029
232,0.49033816425120774
233,0.48188405797101447
234,0.5036231884057971
235,0.4746376811594203
236,0.48792270531400966
237,0.4867149758454106
238,0.4891304347826087
239,0.49879227053140096
240,0.4963768115942029
241,0.4867149758454106
242,0.49879227053140096
243,0.4975845410628019
244,0.49033816425120774
245,0.4975845410628019
246,0.4927536231884058
247,0.4758454106280193
248,0.49033816425120774
249,0.4975845410628019
250,0.49879227053140096
251,0.4915458937198068
252,0.48429951690821255
253,0.48429951690821255
254,0.49879227053140096
255,0.4975845410628019
256,0.49879227053140096
257,0.48792270531400966
258,0.4975845410628019
259,0.4975845410628019
260,0.49879227053140096
261,0.5
262,0.4891304347826087
263,0.49879227053140096
264,0.49879227053140096
265,0.501207729468599
266,0.49033816425120774
267,0.49033816425120774
268,0.501207729468599
269,0.4915458937198068
270,0.49879227053140096
271,0.5
272,0.49879227053140096
273,0.5
274,0.46618357487922707
275,0.49516908212560384
276,0.4927536231884058
277,0.49033816425120774
278,0.4975845410628019
279,0.4915458937198068
280,0.49033816425120774
281,0.49516908212560384
282,0.5
283,0.5
284,0.4975845410628019
285,0.5
286,0.4915458937198068
287,0.5
288,0.48429951690821255
289,0.4939613526570048
290,0.49879227053140096
291,0.49033816425120774
292,0.49033816425120774
293,0.5036231884057971
294,0.4939613526570048
295,0.4915458937198068
296,0.49879227053140096
297,0.4915458937198068
298,0.5036231884057971
299,0.4975845410628019
300,0.5024154589371981
301,0.49879227053140096
302,0.4939613526570048
303,0.49879227053140096
304,0.4939613526570048
305,0.4963768115942029
306,0.4927536231884058
307,0.49879227053140096
308,0.501207729468599
309,0.5
310,0.4975845410628019
311,0.5036231884057971
312,0.4963768115942029
313,0.4975845410628019
314,0.5
315,0.501207729468599
316,0.501207729468599
317,0.5036231884057971
318,0.5
319,0.5036231884057971
320,0.49879227053140096
321,0.5
322,0.49033816425120774
323,0.49879227053140096
324,0.5024154589371981
325,0.5024154589371981
326,0.5036231884057971
327,0.5024154589371981
328,0.5036231884057971
329,0.5024154589371981
330,0.5036231884057971
331,0.4939613526570048
332,0.5048309178743962
333,0.5036231884057971
334,0.5024154589371981
335,0.4927536231884058
336,0.5036231884057971
337,0.4915458937198068
338,0.5
339,0.4939613526570048
340,0.5024154589371981
341,0.49879227053140096
342,0.5024154589371981
343,0.5024154589371981
344,0.4927536231884058
345,0.5036231884057971
346,0.5024154589371981
347,0.5
348,0.5024154589371981
349,0.49879227053140096
350,0.501207729468599
351,0.5036231884057971
352,0.4927536231884058
353,0.501207729468599
354,0.49879227053140096
355,0.4915458937198068
356,0.5036231884057971
357,0.5024154589371981
358,0.4963768115942029
359,0.5036231884057971
360,0.5
361,0.5036231884057971
362,0.5036231884057971
363,0.5036231884057971
364,0.5036231884057971
365,0.5024154589371981
366,0.4963768115942029
367,0.5060386473429952
368,0.5108695652173914
369,0.5
370,0.5048309178743962
371,0.5048309178743962
372,0.5036231884057971
373,0.5036231884057971
374,0.5048309178743962
375,0.4963768115942029
376,0.5048309178743962
377,0.5060386473429952
378,0.5060386473429952
379,0.5024154589371981
380,0.49516908212560384
381,0.5048309178743962
382,0.5048309178743962
383,0.5060386473429952
384,0.5048309178743962
385,0.5048309178743962
386,0.5036231884057971
387,0.5048309178743962
388,0.5048309178743962
389,0.5048309178743962
390,0.5060386473429952
391,0.5048309178743962
392,0.5036231884057971
393,0.5108695652173914
394,0.5048309178743962
395,0.5036231884057971
396,0.5048309178743962
397,0.5048309178743962
398,0.5048309178743962
399,0.5048309178743962
400,0.5060386473429952
